Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
MALUKU UTARA,Kab. Halmahera Barat,2023,Sep,Giro,54228.575079,555
MALUKU UTARA,Kab. Halmahera Barat,2023,Sep,Simpanan Berjangka,19582.294335,137
MALUKU UTARA,Kab. Halmahera Barat,2023,Sep,Tabungan,248723.215293,109700
MALUKU UTARA,Kab. Halmahera Barat,2023,Oct,Giro,62258.750812,547
MALUKU UTARA,Kab. Halmahera Barat,2023,Oct,Simpanan Berjangka,19550.902333,137
MALUKU UTARA,Kab. Halmahera Barat,2023,Oct,Tabungan,246642.573595,110077
MALUKU UTARA,Kab. Halmahera Barat,2023,Nov,Giro,42912.817758,550
MALUKU UTARA,Kab. Halmahera Barat,2023,Nov,Simpanan Berjangka,19605.578765,137
MALUKU UTARA,Kab. Halmahera Barat,2023,Nov,Tabungan,262586.712514,110872
MALUKU UTARA,Kab. Halmahera Barat,2023,Dec,Giro,10172.169268,531
MALUKU UTARA,Kab. Halmahera Barat,2023,Dec,Simpanan Berjangka,27889.289917,135
MALUKU UTARA,Kab. Halmahera Barat,2023,Dec,Tabungan,276876.182305,114063
MALUKU UTARA,Kab. Halmahera Barat,2024,Jan,Giro,35931.899718,540
MALUKU UTARA,Kab. Halmahera Barat,2024,Jan,Simpanan Berjangka,16941.88035,128
MALUKU UTARA,Kab. Halmahera Barat,2024,Jan,Tabungan,267939.478577,112808
MALUKU UTARA,Kab. Halmahera Barat,2024,Feb,Giro,38804.573151,546
MALUKU UTARA,Kab. Halmahera Barat,2024,Feb,Simpanan Berjangka,15748.597182,119
MALUKU UTARA,Kab. Halmahera Barat,2024,Feb,Tabungan,262977.114477,113044
MALUKU UTARA,Kab. Halmahera Barat,2024,Mar,Giro,69788.01965,546
MALUKU UTARA,Kab. Halmahera Barat,2024,Mar,Simpanan Berjangka,15907.206077,121
MALUKU UTARA,Kab. Halmahera Barat,2024,Mar,Tabungan,280349.225765,112998
MALUKU UTARA,Kab. Halmahera Selatan,2019,,Giro,260036.904121,1301
MALUKU UTARA,Kab. Halmahera Selatan,2019,,Simpanan Berjangka,64143.32979,272
MALUKU UTARA,Kab. Halmahera Selatan,2019,,Tabungan,378688.448478,98808
MALUKU UTARA,Kab. Halmahera Selatan,2020,,Giro,64515.790353,1303
MALUKU UTARA,Kab. Halmahera Selatan,2020,,Simpanan Berjangka,74640.020817,283
MALUKU UTARA,Kab. Halmahera Selatan,2020,,Tabungan,440647.591151,123385
MALUKU UTARA,Kab. Halmahera Selatan,2021,,Giro,189448.124393,1719
MALUKU UTARA,Kab. Halmahera Selatan,2021,,Simpanan Berjangka,87728.989725,318
MALUKU UTARA,Kab. Halmahera Selatan,2021,,Tabungan,493677.474721,156727
MALUKU UTARA,Kab. Halmahera Selatan,2022,,Giro,187362.033208,1826
MALUKU UTARA,Kab. Halmahera Selatan,2022,,Simpanan Berjangka,46889.723649,198
MALUKU UTARA,Kab. Halmahera Selatan,2022,,Tabungan,506464.422667,121999
MALUKU UTARA,Kab. Halmahera Selatan,2023,,Giro,162211.309428,1973
MALUKU UTARA,Kab. Halmahera Selatan,2023,,Simpanan Berjangka,45723.463892,204
MALUKU UTARA,Kab. Halmahera Selatan,2023,,Tabungan,698542.499343,170665
MALUKU UTARA,Kab. Halmahera Selatan,2023,Mar,Giro,196025.19482,1911
MALUKU UTARA,Kab. Halmahera Selatan,2023,Mar,Simpanan Berjangka,46152.294211,199
MALUKU UTARA,Kab. Halmahera Selatan,2023,Mar,Tabungan,580537.86648,153528
MALUKU UTARA,Kab. Halmahera Selatan,2023,Apr,Giro,250250.049437,1934
MALUKU UTARA,Kab. Halmahera Selatan,2023,Apr,Simpanan Berjangka,47425.736718,203
MALUKU UTARA,Kab. Halmahera Selatan,2023,Apr,Tabungan,635120.065559,161282
MALUKU UTARA,Kab. Halmahera Selatan,2023,May,Giro,242185.415764,2695
MALUKU UTARA,Kab. Halmahera Selatan,2023,May,Simpanan Berjangka,47271.505974,194
MALUKU UTARA,Kab. Halmahera Selatan,2023,May,Tabungan,624277.65452,158412
MALUKU UTARA,Kab. Halmahera Selatan,2023,Jun,Giro,237137.907235,1955
